OMA00319	2013.855	1678.14	1129	0.98
OMA00320	1162.917	632.34	1037	0.80
OMA00321	2017.350	1789.02	1235	0.96
OMA00322	1181.342	877.5	867	0.66
OMA00324	1465.694	909	937	0.77
OMA00325	1386.173	670.41	1069	0.66
OMA00326	1571.411	851.49	1240	0.98
OMA00327	1603.385	920.88	1164	0.78
OMA00329	1482.986	882.45	975	0.53
OMA00330	1336.003	578.79	882	0.72
OMA00331	1316.152	727.47	1195	0.44
OMA00333	1281.526	924.12	888	0.72
OMA00334	1484.600	1494.18	855	1.00
OMA00335	1977.842	1070.46	1502	0.54
OMA00337	2008.757	1664.73	1283	0.41
OMA00338	1525.184	1315.71	941	0.98
OMA00339	1695.038	1405.44	1093	0.93
OMA00340	1686.536	1657.53	1084	0.97
OMA00341	1504.927	1051.11	913	0.78
OMA00342	1477.385	1235.52	866	0.96
OMA00344	1203.173	1073.07	893	0.61
OMA00345	1414.200	590.49	1322	0.49
OMA00348	1321.447	1033.74	914	0.95
OMA00349	1490.523	1131.66	982	0.68
OMA00352	1172.565	817.29	873	0.64
OMA00353	1417.979	851.67	859	0.70
OMA00354	2462.233	2119.95	1267	0.97
OMA00356	1050.567	408.78	948	0.56
OMA00357	1432.485	1229.4	1012	0.44
OMA00358	1325.757	1127.61	896	0.98
OMA00359	1885.180	1907.1	1299	0.66
OMA00360	1356.571	700.74	1249	0.63
OMA00361	1296.663	800.82	891	0.56
OMA00362	1845.036	893.25	1508	0.59
OMA00363	2156.257	1249.65	1718	0.32
OMA00365	1498.031	1224	927	0.96
OMA00366	1454.733	1145.16	880	0.66
OMA00367	1438.123	1170.36	1049	0.65
OMA00368	1506.415	1065.87	1181	0.53
OMA00369	1154.737	554.85	1080	0.70
OMA00370	1470.010	871.2	890	0.76
OMA00371	1317.648	972.63	734	0.74
OMA00374	1358.870	863.01	1089	0.60
OMA00375	1293.572	926.37	829	0.88
OMA00376	2098.625	1581.21	1573	0.86
OMA00377	1369.348	784.62	796	0.98
OMA00378	1272.386	926.55	866	0.47
OMA00379	1443.690	1046.52	1013	0.47
OMA00381	2154.250	2145.69	1184	0.97
OMA00382	1764.563	1094.76	1255	0.78
OMA00383	3220.606	897.57	2693	0.74
OMA00385	1405.806	1447.2	909	0.98
OMA00386	1740.024	1427.31	936	0.87
OMA00387	1436.300	1102.14	750	0.83
OMA00388	1642.484	1455.03	804	0.76
OMA00389	1990.652	1366.02	1459	0.47
OMA00390	1350.790	1164.06	747	0.99
OMA00391	1462.678	1267.74	808	0.66
OMA00393	2721.259	1996.83	2084	0.22
OMA00394	1423.083	814.5	874	0.88
OMA00396	1418.078	1287.99	831	0.86
OMA00397	1394.292	982.35	922	0.97
OMA00398	1836.464	1511.91	1145	0.95
OMA00399	2035.233	1666.89	1273	0.38
OMA00400	1328.303	693.9	1102	0.59
OMA00403	1858.300	1603.35	1012	0.95
OMA00407	981.077	554.76	787	0.37
OMA00408	1206.938	743.58	844	0.76
OMA00410	2066.886	1502.55	1594	0.55
OMA00411	1359.668	1012.23	892	0.74
OMA00412	1367.828	829.44	924	0.95
OMA00413	1480.821	1178.37	1013	0.97
OMA00416	1444.341	1296	933	0.86
OMA00417	1843.576	1584.99	1165	0.99
OMA00418	1377.911	782.82	1091	0.97
OMA00419	1341.344	1052.91	693	0.64
OMA00420	1460.085	1183.95	986	0.80
OMA00422	1438.524	906.84	1062	0.50
OMA00423	1366.745	687.33	1024	0.86
OMA00424	1594.600	1232.64	991	0.94
OMA00425	1269.586	635.67	968	0.55
OMA00426	1362.005	1118.88	816	0.99
OMA00427	2203.960	1918.44	1125	0.89
OMA00428	1327.006	889.74	804	0.72
OMA00429	1478.803	1137.96	1014	0.51
OMA00430	1473.671	629.37	1573	0.26
OMA00432	1637.529	985.23	1102	0.65
OMA00433	1379.821	726.57	880	0.68
OMA00434	1758.668	892.44	1558	0.53
OMA00435	2107.622	1937.52	1120	0.93
OMA00436	1589.311	1188.9	1127	0.43
OMA00438	1537.057	1337.31	846	0.98
OMA00439	1422.300	1195.74	825	0.94
OMA00440	1810.912	1762.02	1016	0.97
OMA00443	2081.257	1934.55	1079	0.89
OMA00444	1366.560	864.45	958	0.51
OMA00445	1337.122	907.11	997	0.61
OMA00446	1640.232	1261.26	1186	0.89
OMA00447	2012.761	1827.81	1268	0.98
OMA00448	1280.271	1090.89	750	0.99
OMA00455	1869.774	1127.61	1987	0.55
OMA00456	990.789	373.32	929	0.47
OMA00457	1060.618	711.72	786	0.05
OMA00458	1825.411	1697.4	1033	0.55
OMA00459	1299.000	371.16	1229	0.58
OMA00460	969.809	608.13	746	0.68
OMA00462	2175.892	1286.91	1592	0.18
OMA00466	1999.541	1221.75	1411	0.91
OMA00467	1467.427	1057.77	820	0.53
OMA00468	2121.594	1459.44	1654	0.11
OMA00469	1469.556	1262.61	752	0.93
OMA00472	1998.413	1388.79	1493	0.16
OMA00473	1513.668	1153.26	821	0.37
OMA00474	1451.859	1115.19	955	0.60
OMA00475	1399.896	1091.79	733	0.93
OMA00476	2029.700	1426.23	1592	0.78
OMA00477	1361.680	899.1	803	0.98
OMA00478	1139.570	592.02	895	0.62
OMA00480	1367.491	932.58	1270	0.29
OMA00481	2101.960	2021.13	1366	0.95
OMA00482	1436.341	1239.12	810	0.93
OMA00484	1301.342	831.69	848	0.72
OMA00485	1075.092	483.39	931	0.57
OMA00486	1240.975	1039.05	739	0.84
OMA00487	1466.161	1185.75	1031	0.99
OMA00489	1411.279	1000.35	965	0.33
OMA00490	1265.224	796.77	1082	0.27
OMA00491	1090.159	943.65	656	0.99
OMA00492	1306.687	1072.26	754	0.78
OMA00493	1544.378	1338.39	765	0.97
OMA00496	1308.935	594.18	1182	0.61
OMA00497	1245.854	916.29	647	0.98
OMA00501	1547.064	1130.04	979	0.52
OMA00502	1296.856	1069.2	713	0.91
OMA00503	1524.504	1124.91	1072	0.75
OMA00505	2269.867	2062.35	1534	0.45
OMA00507	1254.344	923.4	789	0.80
OMA00508	1306.714	804.87	1094	0.36
OMA00509	1388.121	1016.1	901	0.75
OMA00511	1195.856	846	1043	0.48
OMA00512	950.163	707.58	590	0.88
OMA00513	1059.124	486	1012	0.61
OMA00515	1965.250	1828.8	1038	0.62
OMA00516	1213.046	945.18	835	0.84
OMA00517	1194.588	685.8	925	0.69
OMA00518	1314.845	796.41	1032	0.47
OMA00519	1272.400	1021.05	659	0.69
OMA00520	1561.244	1222.02	939	0.51
OMA00521	1303.853	726.84	1191	0.56
OMA00522	1208.171	615.15	920	0.46
OMA00523	1359.792	1019.34	809	0.97
OMA00524	1413.853	766.62	1463	0.48
OMA00525	1287.886	944.73	929	0.56
OMA00526	2032.050	1350.54	1267	0.98
OMA00527	1212.391	676.62	1008	0.49
OMA00528	1293.231	1086.3	706	0.78
OMA00529	1345.600	1228.23	757	0.99
OMA00530	1414.225	994.14	924	0.64
OMA00531	1182.600	436.5	1038	0.46
OMA00533	1414.575	1304.28	883	0.36
OMA00534	1077.569	809.28	705	0.80
OMA00535	1830.955	1085.76	1272	0.97
OMA00536	1327.078	916.47	716	0.72
OMA00537	1231.768	807.66	734	0.76
OMA00538	1216.694	846.99	808	0.61
OMA00539	1417.604	1155.15	999	0.58
OMA00540	1303.435	1059.12	771	0.68
OMA00542	1464.570	923.04	1141	0.82
OMA00544	1320.050	1011.51	854	0.49
OMA00545	1802.829	1610.19	1020	0.97
OMA00546	1335.157	865.98	1084	0.44
OMA00547	1328.958	1021.05	969	0.70
OMA00548	1361.283	920.16	1150	0.74
OMA00550	2155.107	1977.39	1316	0.64
OMA00551	1575.050	929.34	1334	0.95
OMA00552	1034.450	752.67	1046	0.39
OMA00553	970.967	767.16	683	0.62
OMA00556	1574.175	960.39	1206	0.67
OMA00559	1178.268	650.7	1047	0.60
OMA00560	1304.432	1029.6	680	0.89
OMA00561	2131.956	1504.53	1427	0.95
OMA00562	1076.987	465.66	819	0.98
OMA00563	1587.003	1008	1092	0.96
OMA00564	2047.767	1533.6	1430	0.63
OMA00565	1663.340	1683.45	1082	0.82
OMA00566	1299.060	1153.8	653	0.84
OMA00567	1019.800	613.44	817	0.78
OMA00570	1356.577	782.73	994	0.59
OMA00571	1236.988	930.15	807	0.78
OMA00572	1417.306	793.44	1139	0.36
OMA00573	1166.500	558.63	767	0.82
OMA00574	1594.238	1210.77	1009	0.98
OMA00575	1348.544	1270.71	850	0.99
OMA00576	1102.496	675.9	838	0.56
OMA00577	1172.153	782.55	824	0.48
OMA00578	1550.677	968.13	1121	0.48
OMA00579	1337.430	1003.95	887	0.77
OMA00582	1054.810	469.53	859	0.55
OMA00583	1127.700	1038.51	573	0.88
OMA00584	1281.752	1056.33	681	0.73
OMA00585	1066.992	872.28	729	0.65
OMA00586	1581.917	927	1149	0.61
OMA00588	1079.755	723.69	844	0.97
OMA00589	1577.673	1301.94	879	0.95
OMA00592	1551.358	1161.09	1053	1.00
OMA00593	1202.140	848.97	601	0.88
OMA00597	1196.964	929.52	901	0.99
OMA00599	1160.750	1039.14	727	0.84
OMA00602	1105.665	953.91	773	0.96
OMA00604	1230.825	1110.69	647	0.99
OMA00608	1145.429	788.85	700	0.95
OMA00609	1982.491	1365.84	1576	0.84
OMA00610	1343.274	638.1	1047	0.74
OMA00611	1198.011	781.29	915	0.43
OMA00613	1311.389	1131.93	630	0.99
OMA00615	1335.105	643.23	989	0.46
OMA00616	1518.430	864.36	1130	0.58
OMA00617	1091.722	499.59	875	0.88
OMA00618	1185.352	994.59	612	0.99
OMA00620	1312.809	1041.12	677	0.66
OMA00621	1262.475	1125.18	733	0.85
OMA00622	1312.984	1130.67	744	0.97
OMA00623	1366.404	818.91	1020	0.75
OMA00626	2003.767	1338.03	1506	0.97
OMA00627	1152.571	514.17	888	0.46
OMA00629	1281.182	648.9	964	0.78
OMA00630	1374.750	1209.15	730	0.94
OMA00631	1182.537	946.17	852	0.68
OMA00632	1111.943	984.33	630	0.84
OMA00633	1603.183	1452.96	862	0.96
OMA00635	1406.375	1169.01	871	0.93
OMA00636	1268.782	1126.8	740	0.45
OMA00637	1202.191	1018.35	795	0.78
OMA00638	1332.810	1156.23	634	0.91
OMA00639	1468.680	1153.44	865	0.73
OMA00640	1325.565	1247.67	766	1.00
OMA00641	1327.950	1096.02	958	0.48
OMA00643	1705.273	1465.65	1066	0.47
OMA00644	1337.438	990.36	922	0.76
OMA00647	1315.426	1056.42	731	0.95
OMA00648	941.386	653.94	666	0.84
OMA00651	1273.131	1152.18	694	0.94
OMA00652	1580.565	1086.21	1416	0.57
OMA00653	1171.088	1013.04	712	0.99
OMA00654	1271.524	1052.37	688	0.80
OMA00655	1665.914	1459.26	970	0.49
OMA00656	1025.392	676.8	687	0.80
OMA00657	1026.126	583.74	656	0.82
OMA00658	1081.062	881.73	740	0.63
OMA00660	1205.976	693.99	695	0.98
OMA00662	1041.623	735.3	763	0.45
OMA00663	1265.242	1143.45	718	0.37
OMA00664	1618.795	897.93	1567	0.48
OMA00668	1300.633	1073.16	896	0.78
OMA00669	1113.594	801.09	766	0.70
OMA00670	1396.530	716.22	1344	0.93
OMA00671	1044.562	278.1	1005	0.51
OMA00672	1197.750	724.23	1034	0.32
OMA00673	1229.285	613.17	1104	0.84
OMA00674	1099.673	738.45	722	0.67
OMA00675	1068.095	583.38	865	0.94
OMA00678	1273.178	820.17	1010	0.80
OMA00679	1145.226	481.95	941	0.51
OMA00680	1637.564	1571.31	972	0.97
OMA00681	1232.712	1075.5	760	0.99
OMA00682	1419.217	1215.9	747	0.80
OMA00684	1699.350	1519.65	807	0.45
OMA00686	1585.285	818.55	1258	0.72
OMA00687	1090.985	680.4	674	0.87
OMA00688	1133.195	566.28	849	0.88
OMA00689	916.098	582.21	758	0.61
OMA00690	1264.654	526.95	979	0.30
OMA00693	1455.177	661.5	1411	0.73
OMA00697	1367.389	1196.82	796	0.45
OMA00700	846.546	524.97	733	0.26
OMA00701	1129.614	934.74	700	0.80
OMA00705	1044.585	853.29	675	0.70
OMA00706	1326.038	895.41	837	0.94
OMA00707	1557.450	931.14	1243	0.68
OMA00708	1417.380	890.55	983	0.73
OMA00709	1297.747	1249.11	728	0.84
OMA00710	1119.853	567.36	1055	0.54
OMA00711	1152.994	938.07	704	0.86
OMA00714	1201.856	1078.29	603	0.92
OMA00715	1371.420	1207.26	778	0.97
OMA00716	1297.027	679.14	1149	0.25
OMA00718	988.352	459.99	765	0.51
OMA00719	1451.623	1046.16	974	0.91
OMA00720	1559.540	1231.92	940	0.09
OMA00721	1022.737	703.35	709	0.45
OMA00723	1277.630	794.07	936	0.81
OMA00724	1246.600	1113.84	671	0.62
OMA00726	1083.198	830.16	760	0.74
OMA00727	962.716	459.99	785	0.40
OMA00728	1922.188	1416.69	1556	0.50
OMA00730	1250.047	967.32	723	0.62
OMA00731	1657.100	1381.68	1019	0.45
OMA00733	1265.326	1068.39	677	0.81
OMA00734	1219.133	1148.94	661	0.94
OMA00735	1047.781	848.52	682	0.79
OMA00736	1228.168	933.75	705	0.99
OMA00738	1194.267	879.93	695	0.89
OMA00739	877.610	371.34	728	0.45
OMA00740	2182.392	1461.78	1681	0.51
OMA00741	1326.914	782.01	1041	0.86
OMA00742	1241.500	915.03	798	0.95
OMA00743	1558.475	1409.4	1040	0.88
OMA00744	1237.395	963.27	660	0.95
OMA00747	1069.522	646.11	782	0.53
OMA00748	1535.950	1133.37	953	0.35
OMA00749	1119.892	913.41	653	0.97
OMA00751	1346.009	587.07	1090	0.60
OMA00752	1569.897	1162.08	1214	0.68
OMA00753	1221.936	1095.93	664	0.61
OMA00755	1031.750	735.3	613	0.88
OMA00757	1216.559	871.56	675	0.78
OMA00759	1325.944	1197	635	0.99
OMA00760	1052.244	534.78	813	0.51
OMA00761	1367.100	1132.92	651	0.62
OMA00763	1205.124	984.42	646	0.99
OMA00765	1136.375	986.13	669	0.63
OMA00767	1134.128	563.67	1030	0.64
OMA00768	1039.757	601.29	794	0.56
OMA00771	1687.292	1496.97	973	0.97
OMA00772	977.453	375.75	868	0.71
OMA00773	1151.593	462.87	1042	0.62
OMA00775	1640.384	1395.63	1124	0.98
OMA00776	1214.016	1065.33	831	0.97
OMA00777	1389.273	1304.19	912	0.45
OMA00778	1657.456	710.64	1616	0.57
OMA00779	1434.653	1046.07	963	0.30
OMA00782	1152.614	812.88	692	0.80
OMA00786	1085.773	575.91	847	0.58
OMA00787	1458.844	485.91	1246	0.56
OMA00788	983.031	493.74	733	0.65
OMA00790	989.086	447.93	751	0.78
OMA00791	1521.109	1166.31	1085	0.70
OMA00793	1275.667	714.69	1045	0.56
OMA00794	1186.062	834.03	847	0.36
OMA00797	1079.903	899.01	559	0.96
OMA00798	1270.725	998.46	698	0.51
OMA00799	1739.561	1623.51	983	0.64
OMA00800	945.135	399.33	842	0.65
OMA00801	1117.732	941.04	768	0.71
OMA00804	955.966	346.32	760	0.58
OMA00807	1185.412	1044.27	860	0.59
OMA00808	2109.175	1616.94	1409	0.51
OMA00809	1252.923	966.6	753	0.62
OMA00810	1631.775	1367.01	961	0.68
OMA00811	1216.583	1172.97	733	0.99
OMA00813	1056.431	1104.21	695	0.78
OMA00814	915.208	454.86	722	0.77
OMA00819	1288.389	1195.29	660	0.79
OMA00820	1154.476	827.1	619	0.89
OMA00823	924.880	499.05	689	0.70
OMA00825	942.736	615.78	622	0.62
OMA00826	1321.200	1196.37	659	0.95
OMA00827	1248.379	1099.35	632	0.99
OMA00829	956.116	351.9	935	0.49
OMA00832	1190.878	883.98	843	0.55
OMA00833	1148.260	870.12	719	0.86
OMA00835	1306.504	859.05	1004	0.54
OMA00836	1194.043	692.19	882	0.58
OMA00837	2001.650	1829.25	1230	0.95
OMA00838	1521.950	1408.05	819	0.84
OMA00839	1073.461	813.69	710	0.74
OMA00846	980.588	504.18	912	0.28
OMA00848	844.496	651.96	570	0.72
OMA00849	1201.120	813.69	694	0.85
OMA00851	1547.386	1327.41	1023	0.39
OMA00853	913.315	646.2	574	0.60
OMA00855	1123.775	791.91	644	0.78
OMA00858	1340.638	1156.95	814	0.51
OMA00859	869.489	400.68	621	0.60
OMA00862	799.707	567.36	542	0.95
OMA00864	1118.322	662.76	743	0.84
OMA00865	1422.000	1239.48	746	0.84
OMA00866	1898.071	1380.24	1402	1.00
OMA00868	928.754	705.96	529	0.74
OMA00869	1070.745	954.54	622	0.88
OMA00870	1144.568	707.49	835	0.74
OMA00873	1009.838	794.43	632	0.95
OMA00875	1049.900	760.23	718	0.93
OMA00877	1590.471	1431.45	968	0.82
OMA00878	1314.662	952.2	990	0.45
OMA00880	1204.800	1107.09	627	0.84
OMA00881	1135.658	1162.71	678	0.45
OMA00882	1822.562	1061.37	1396	0.38
OMA00883	1037.600	640.44	609	0.84
OMA00884	979.156	890.46	636	0.46
OMA00885	1052.765	471.87	934	0.39
OMA00888	964.394	466.38	883	0.67
OMA00892	1611.050	1459.08	746	0.97
OMA00894	1125.083	705.96	912	0.37
OMA00895	800.793	494.01	701	0.62
OMA00896	1123.596	914.94	541	0.71
OMA00897	1414.233	1030.86	793	0.61
OMA00899	1033.684	518.49	858	0.46
OMA00901	994.036	646.38	783	0.40
OMA00902	1146.520	961.38	788	0.70
OMA00903	1118.627	988.47	603	0.87
OMA00904	1045.315	450.9	860	0.55
OMA00909	1043.917	507.69	776	0.59
OMA00910	984.938	626.94	704	0.71
OMA00911	1338.604	1083.24	941	0.73
OMA00912	1202.400	594.54	1054	0.57
OMA00913	1545.080	1315.35	836	0.93
OMA00915	1025.845	720	736	1.00
OMA00916	1116.500	794.34	664	0.92
OMA00917	1106.043	955.8	703	0.83
OMA00920	989.865	830.61	648	0.72
